"campaignid","sample","latitude","longitude","date","time.bottom","depth","broad.ascidians","broad.bryozoa","broad.consolidated","broad.hydroids","broad.invertebrate.complex","broad.macroalgae","broad.octocoral.black","broad.seagrasses","broad.sponges","broad.stony.corals","broad.unconsolidated","broad.unknown","broad.crinoids","sum"
"2020-10_south-west_BOSS","364",-34.0087,114.6889,"20201111","12:46:27",131,0,0,0,0,2.5,0,0,0,0,0,97.5,0,0,100
"2020-10_south-west_BOSS","252",-34.0087,114.6939,"20201111","12:55:36",129,0,0,0,0,2.5,0,0,0,1.25,0,96.25,0,0,100
"2020-10_south-west_BOSS","250",-34.0137,114.6939,"20201111","13:06:10",130,0,0,0,0,0,0,0,0,0,0,100,0,0,100
"2020-10_south-west_BOSS","254",-34.0187,114.6964,"20201111","13:16:56",128,0,0,0,0,2.53164556962025,0,0,0,0,0,97.4683544303797,0,0,100
"2020-10_south-west_BOSS","253",-34.0137,114.7039,"20201111","13:27:37",125,0,0,0,0,0,0,0,0,0,0,100,0,0,100
"2020-10_south-west_BOSS","251",-34.0112,114.6989,"20201111","13:37:17",128,0,0,0,1.25,5,0,0,0,2.5,0,91.25,0,0,100
"2020-10_south-west_BOSS","71",-34.0037,114.6989,"20201111","13:47:50",125,0,0,0,0,1.25,0,0,0,1.25,0,97.5,0,0,100
"2020-10_south-west_BOSS","180",-33.9962,114.7039,"20201111","13:58:35",123,0,0,0,0,0,0,0,0,0,0,100,0,0,100
"2020-10_south-west_BOSS","CP11-1",-33.9928,114.6966,"20201111","14:08:52",125,0,0,0,6.84931506849315,12.3287671232877,0,0,0,5.47945205479452,0,75.3424657534247,0,0,100
"2020-10_south-west_BOSS","181",-33.9887,114.6989,"20201111","14:18:40",125,0,0,0,0,0,0,0,0,1.25,0,98.75,0,0,100
"2020-10_south-west_BOSS","CP11-2",-33.9743,114.6928,"20201111","14:32:11",124,0,0,0,2.85714285714286,54.2857142857143,0,2.85714285714286,0,37.1428571428571,0,2.85714285714286,0,0,100
"2020-10_south-west_BOSS","J11",-34.1178,114.9231,"20201119","06:58:19",39.7,0,0,5.75539568345324,0,0,33.8129496402878,0,46.7625899280576,13.6690647482014,0,0,0,0,100
"2020-10_south-west_BOSS","J12",-34.1323,114.9285,"20201119","07:05:56",44.7,0,0,5.85106382978723,0,0,64.8936170212766,0,0,27.6595744680851,0,1.59574468085106,0,0,100
"2020-10_south-west_BOSS","J9",-34.1195,114.9161,"20201119","07:13:23",44.1,0,0,2.71739130434783,0,0,61.9565217391304,0,5.43478260869565,9.78260869565217,0,20.1086956521739,0,0,100
"2020-10_south-west_BOSS","J10",-34.1173,114.9187,"20201119","07:20:50",38.7,0,0,3.64583333333333,0,0,77.0833333333333,0,15.1041666666667,3.125,0,1.04166666666667,0,0,100
"2020-10_south-west_BOSS","J1",-34.1286,114.9309,"20201119","07:29:32",44.3,0,0,16.0804020100502,0,0,2.51256281407035,0,0,0,0,81.4070351758794,0,0,100
"2020-10_south-west_BOSS","J2",-34.1253,114.9288,"20201119","07:37:40",44.4,0,0,4.76190476190476,0,0,38.0952380952381,0,36.734693877551,9.52380952380952,0,10.8843537414966,0,0,100
"2020-10_south-west_BOSS","J3",-34.1269,114.9259,"20201119","07:44:54",44.4,0,0.606060606060606,6.66666666666667,0.606060606060606,0,40.6060606060606,0,21.8181818181818,29.0909090909091,0,0.606060606060606,0,0,100
"2020-10_south-west_BOSS","J4",-34.1226,114.9203,"20201119","07:52:40",42.9,0,0,7.74647887323944,0,0,80.2816901408451,0,0,7.04225352112676,0,4.92957746478873,0,0,100
"2020-10_south-west_BOSS","J8",-34.1294,114.9118,"20201119","08:03:44",43.4,0,0,0.50251256281407,0,0,98.9949748743718,0,0,0.50251256281407,0,0,0,0,99.9999999999999
"2020-10_south-west_BOSS","J6",-34.1328,114.9124,"20201119","08:11:29",37.1,0,0,0,0,0,92.0289855072464,0,0,7.97101449275362,0,0,0,0,100
"2020-10_south-west_BOSS","J5",-34.1315,114.9158,"20201119","08:19:57",42.7,0,0,2.42424242424242,0,0,90.9090909090909,0,1.81818181818182,0.606060606060606,0,4.24242424242424,0,0,100
"2020-10_south-west_BOSS","J7",-34.1348,114.9102,"20201119","08:27:10",43.3,0,0,27.6729559748428,0,0,30.188679245283,0,23.8993710691824,5.0314465408805,0,13.2075471698113,0,0,100
"2020-10_south-west_BOSS","J17",-34.1321,114.9208,"20201119","08:41:02",40.6,0,0,5.43478260869565,0,0,65.7608695652174,0,25.5434782608696,0.543478260869565,0,2.71739130434783,0,0,100
"2020-10_south-west_BOSS","J14",-34.1284,114.9255,"20201119","08:48:29",41.7,0,0,4.8780487804878,0,0,83.5365853658537,0,0.609756097560976,3.65853658536585,0,7.31707317073171,0,0,100
"2020-10_south-west_BOSS","J16",-34.1262,114.9065,"20201119","08:56:44",41.2,0,0,8.48484848484849,0,0,75.7575757575758,0,1.81818181818182,0.606060606060606,0,13.3333333333333,0,0,100
"2020-10_south-west_BOSS","J15",-34.125,114.9103,"20201119","09:03:36",40.8,0,1.05820105820106,8.99470899470899,0,6.34920634920635,65.0793650793651,0,1.58730158730159,15.3439153439153,0,1.58730158730159,0,0,100
"2020-10_south-west_BOSS","J13",-34.1285,114.9305,"20201119","09:11:19",42.3,0,0,2.07253886010363,0,0,44.559585492228,0,10.880829015544,5.18134715025907,0,37.3056994818653,0,0,100
"2020-10_south-west_BOSS","J18",-34.1287,114.9241,"20201119","09:18:36",41.4,0,0,5.71428571428571,0,0,86.4285714285714,0,3.57142857142857,2.14285714285714,0,2.14285714285714,0,0,100
"2020-10_south-west_BOSS","J24",-34.1187,114.8264,"20201119","09:28:14",42.4,0,0,7.43243243243243,0,0,54.7297297297297,0,2.7027027027027,0,0,35.1351351351351,0,0,99.9999999999999
"2020-10_south-west_BOSS","J26",-34.1209,114.8289,"20201119","09:35:38",42.6,0,0,10.5960264900662,0,0,73.5099337748344,0,5.29801324503311,5.96026490066225,0,4.63576158940397,0,0,99.9999999999999
"2020-10_south-west_BOSS","J25",-34.1168,114.8284,"20201119","09:43:40",43,0,0,8.58895705521472,0,0,63.1901840490798,0,20.2453987730061,1.84049079754601,0,6.13496932515337,0,0,100
"2020-10_south-west_BOSS","J32",-34.1301,114.8611,"20201119","09:54:43",42.9,0,0,6.47058823529412,0,0,68.2352941176471,0,12.9411764705882,1.76470588235294,0,10.5882352941176,0,0,100
"2020-10_south-west_BOSS","J30",-34.1121,114.8595,"20201119","10:01:46",42.5,0,0,9.49720670391061,0,0,62.5698324022346,0,24.0223463687151,2.23463687150838,1.67597765363128,0,0,0,100
"2020-10_south-west_BOSS","J28",-34.1129,114.8521,"20201119","10:09:12",42.9,0,0,11.6279069767442,0,0,63.3720930232558,0,11.046511627907,10.4651162790698,0,3.48837209302326,0,0,100
"2020-10_south-west_BOSS","J29",-34.1111,114.8556,"20201119","10:16:30",43.8,0,0,6.01092896174863,0,0,54.6448087431694,0,16.3934426229508,2.73224043715847,0,20.2185792349727,0,0,100
"2020-10_south-west_BOSS","J31",-34.116,114.8607,"20201119","10:24:15",43.4,0,0,12.1951219512195,0,0,56.0975609756098,0,22.5609756097561,6.70731707317073,0,2.4390243902439,0,0,100
"2020-10_south-west_BOSS","J27",-34.1218,114.8329,"20201119","10:31:14",43.5,0,0,2.46913580246914,0,0,91.9753086419753,0,3.7037037037037,1.23456790123457,0,0.617283950617284,0,0,100
"2020-10_south-west_BOSS","J19",-34.1225,114.9278,"20201119","11:11:13",45.9,0,0,14.4654088050314,0,0,74.8427672955975,0,3.14465408805031,5.66037735849057,0,1.88679245283019,0,0,100
"2020-10_south-west_BOSS","J21",-34.1282,114.8174,"20201119","11:18:42",48.2,0,0,17.9775280898876,0,0,61.7977528089888,0,3.93258426966292,1.68539325842697,0,14.6067415730337,0,0,100
"2020-10_south-west_BOSS","J22",-34.1263,114.8196,"20201119","11:26:32",49.6,0,0,31.1594202898551,0,0,59.4202898550725,0,0.72463768115942,5.07246376811594,0,3.6231884057971,0,0,100
"2020-10_south-west_BOSS","J34",-34.1313,114.8661,"20201119","11:34:05",49.6,0,0,18.0327868852459,0,0,71.5846994535519,0,2.73224043715847,3.27868852459016,0,4.37158469945355,0,0,100
"2020-10_south-west_BOSS","J36",-34.1305,114.8783,"20201119","11:41:09",49.3,0,0,27.9220779220779,0,0,63.6363636363636,0,2.5974025974026,2.5974025974026,0,3.24675324675325,0,0,99.9999999999999
"2020-10_south-west_BOSS","J35",-34.1348,114.8693,"20201119","11:49:38",52,0,0,38.5057471264368,0,0,37.3563218390805,0,1.72413793103448,2.29885057471264,0.574712643678161,19.5402298850575,0,0,100
"2020-10_south-west_BOSS","J33",-34.1331,114.8627,"20201119","11:57:39",51.3,0,0,21.7948717948718,0,0,64.1025641025641,0,3.2051282051282,5.12820512820513,0,5.76923076923077,0,0,100
"2020-10_south-west_BOSS","J38",-34.1279,114.8839,"20201119","12:04:47",51,0,0,0,0,0,36.144578313253,0,0,1.80722891566265,0,62.0481927710843,0,0,100
"2020-10_south-west_BOSS","J37",-34.1264,114.8789,"20201119","12:12:46",49.3,0,0,18.7845303867403,0,0,36.4640883977901,0,0.552486187845304,2.76243093922652,0,41.4364640883978,0,0,100
"2020-10_south-west_BOSS","J20",-34.1302,114.8202,"20201119","12:23:27",48,0,0,42.9447852760736,0,0,39.8773006134969,0,4.9079754601227,7.36196319018405,0,4.9079754601227,0,0,100
"2020-10_south-west_BOSS","122",-34.1162,114.8264,"20201119","12:31:15",49.4,0,0,27.027027027027,0,0,40.5405405405405,0,16.2162162162162,12.1621621621622,0,4.05405405405405,0,0,99.9999999999999
"2020-10_south-west_BOSS","125",-34.1087,114.8264,"20201119","12:40:33",48.3,0,0,21.6666666666667,0,0,50,0,0,10,0,18.3333333333333,0,0,100
"2020-10_south-west_BOSS","123",-34.1062,114.8189,"20201119","12:49:26",49.1,0,0,19.6969696969697,0,0,37.8787878787879,1.51515151515152,0,3.03030303030303,0,37.8787878787879,0,0,100
"2020-10_south-west_BOSS","126",-34.1137,114.8189,"20201119","12:58:23",48.8,0,0,24.6153846153846,0,0,27.6923076923077,0,10.7692307692308,4.61538461538462,7.69230769230769,24.6153846153846,0,0,100
"2020-10_south-west_BOSS","293",-34.0887,114.7589,"20201119","13:22:25",95.2,0,0,4.61538461538462,1.53846153846154,47.6923076923077,0,4.61538461538462,0,15.3846153846154,0,26.1538461538462,0,0,100
"2020-10_south-west_BOSS","330",-34.0883,114.7545,"20201119","13:31:34",116,0,0,0,1.35135135135135,14.8648648648649,0,0,0,6.75675675675676,0,77.027027027027,0,0,100
"2020-10_south-west_BOSS","C04",-34.0876,114.7493,"20201119","13:41:55",110,0,0,0,0,0,0,0,0,0,0,100,0,0,100
"2020-10_south-west_BOSS","291",-34.0837,114.7489,"20201119","13:51:37",108,0,0,0,0,0,0,0,0,1.49253731343284,0,98.5074626865672,0,0,100
"2020-10_south-west_BOSS","294",-34.0837,114.7539,"20201119","14:00:52",102,0,0,0,0,0,0,0,0,1.49253731343284,0,98.5074626865672,0,0,100
