"campaignid","sample","method","slope","aspect","roughness","tpi","detrended"
"2020-10_south-west_stereo-BRUVs","IO312","BRUV",0.00706241279840469,4.77645874023438,5,0.25,35.3608894348145
"2020-10_south-west_stereo-BRUVs","IO312","BRUV",0.00706241279840469,4.77645874023438,5,0.25,35.3608894348145
"2020-10_south-west_stereo-BRUVs","IO313","BRUV",0.0161259789019823,4.36923360824585,10,0,1.45121574401855
"2020-10_south-west_stereo-BRUVs","IO319","BRUV",0.00638013333082199,4.35015439987183,4,-0.375,-11.8116512298584
"2020-10_south-west_stereo-BRUVs","IO323","BRUV",0.00168764835689217,1.84204792976379,1,-0.25,1.62282240390778
"2020-10_south-west_stereo-BRUVs","IO324","BRUV",0.0018087369389832,6.28318548202515,1,0.375,-8.03495025634766
"2020-10_south-west_stereo-BRUVs","IO325","BRUV",0.0299603920429945,4.42163324356079,20,-0.375,20.1394920349121
"2020-10_south-west_stereo-BRUVs","IO326","BRUV",0.0038194814696908,4.83105564117432,2,-0.125,-11.5738010406494
"2020-10_south-west_stereo-BRUVs","IO327","BRUV",0.0237061399966478,0.787488222122192,21,0,27.3470687866211
"2020-10_south-west_stereo-BRUVs","IO328","BRUV",0.00371979014016688,5.22017669677734,4,-0.625,39.1187515258789
"2020-10_south-west_stereo-BRUVs","IO329","BRUV",0.00813879258930683,4.18876504898071,5,-0.625,-8.22633171081543
"2020-10_south-west_stereo-BRUVs","IO330","BRUV",0.0131406867876649,4.85046339035034,7,-1.625,-2.06236839294434
"2020-10_south-west_stereo-BRUVs","IO331","BRUV",0.0131217548623681,4.39706087112427,8,-0.375,-7.44368362426758
"2020-10_south-west_stereo-BRUVs","IO332","BRUV",0.0057175406254828,4.3905143737793,4,-0.125,-11.4272375106812
"2020-10_south-west_stereo-BRUVs","IO333","BRUV",0.00382437207736075,4.59387445449829,2,0.125,-14.9346256256104
"2020-10_south-west_stereo-BRUVs","IO334","BRUV",0.00549658248201013,4.54710626602173,4,0.75,35.1056480407715
"2020-10_south-west_stereo-BRUVs","IO335","BRUV",0.0054219956509769,4.71238899230957,4,0,36.4736137390137
"2020-10_south-west_stereo-BRUVs","IO336","BRUV",0.000706137798260897,4.01741790771484,1,-0.125,31.3944854736328
"2020-10_south-west_stereo-BRUVs","IO337","BRUV",0.00211715861223638,4.01692485809326,3,1.125,40.4416770935059
"2020-10_south-west_stereo-BRUVs","IO338","BRUV",0.00108319637365639,1.57079637050629,1,-0.875,8.33061122894287
"2020-10_south-west_stereo-BRUVs","IO339","BRUV",6.93889390390723e-18,1.57079637050629,0,0,25.9914817810059
"2020-10_south-west_stereo-BRUVs","IO34","BRUV",6.93889390390723e-18,4.71238899230957,0,0,31.2591171264648
"2020-10_south-west_stereo-BRUVs","IO343","BRUV",0.00235070404596627,4.31748247146606,1,-0.5,-7.06712484359741
"2020-10_south-west_stereo-BRUVs","IO344","BRUV",0.000904369226191193,3.14159274101257,1,0.25,-12.4260406494141
"2020-10_south-west_stereo-BRUVs","IO344","BRUV",0.000904369226191193,3.14159274101257,1,0.25,-12.4260406494141
"2020-10_south-west_stereo-BRUVs","IO349","BRUV",0.00211741589009762,0.875433564186096,1,-0.375,2.10923838615417
"2020-10_south-west_stereo-BRUVs","IO350","BRUV",0.00216779322363436,4.71238899230957,1,0.375,1.13330817222595
"2020-10_south-west_stereo-BRUVs","IO351","BRUV",0.00211752625182271,2.26611566543579,1,0.625,3.30299425125122
"2020-10_south-west_stereo-BRUVs","IO352","BRUV",1.38777878078145e-17,4.71238899230957,0,0,1.75199294090271
"2020-10_south-west_stereo-BRUVs","IO353","BRUV",0.00216849613934755,4.71238899230957,1,-0.375,35.9075965881348
"2020-10_south-west_stereo-BRUVs","IO354","BRUV",0.00168829516042024,4.44124412536621,1,-0.25,36.2305221557617
"2020-10_south-west_stereo-BRUVs","IO355","BRUV",0.00469901831820607,1.9659126996994,3,-0.375,14.1826133728027
"2020-10_south-west_stereo-BRUVs","IO356","BRUV",0.000706027145497501,0.875694572925568,1,-0.125,11.5296096801758
"2020-10_south-west_stereo-BRUVs","IO357","BRUV",0.00325398589484394,4.71238899230957,3,-0.375,12.2610197067261
"2020-10_south-west_stereo-BRUVs","IO36","BRUV",0.00470138201490045,4.31748247146606,3,0.375,-15.1524515151978
"2020-10_south-west_stereo-BRUVs","IO361","BRUV",0.0254970844835043,4.49797868728638,14,-0.625,15.7550792694092
"2020-10_south-west_stereo-BRUVs","IO363","BRUV",0.0101205753162503,4.44100046157837,5,2.625,37.9698066711426
"2020-10_south-west_stereo-BRUVs","IO364","BRUV",0.00421703001484275,3.68137431144714,3,-0.375,-12.4446306228638
"2020-10_south-west_stereo-BRUVs","IO365","BRUV",0.0212931297719479,4.97002553939819,14,-0.375,22.2584133148193
"2020-10_south-west_stereo-BRUVs","IO369","BRUV",0,1.57079637050629,0,0,4.59875249862671
"2020-10_south-west_stereo-BRUVs","IO37","BRUV",0.00403235061094165,4.36928081512451,3,-0.5,-17.0232810974121
"2020-10_south-west_stereo-BRUVs","IO370","BRUV",0.00211701169610023,4.01686668395996,1,0.375,-10.2046365737915
"2020-10_south-west_stereo-BRUVs","IO372","BRUV",0.000705720507539809,4.01692485809326,1,0.125,-9.26612281799316
"2020-10_south-west_stereo-BRUVs","IO374","BRUV",0.0265713911503553,4.76345252990723,14,1.5,30.330150604248
"2020-10_south-west_stereo-BRUVs","IO377","BRUV",0.00980951450765133,4.62006759643555,5,0.625,-10.1310062408447
"2020-10_south-west_stereo-BRUVs","IO378","BRUV",0.00146072602365166,0.379947066307068,1,0.5,-8.22870635986328
"2020-10_south-west_stereo-BRUVs","IO379","BRUV",0.00168861902784556,4.44129705429077,1,-0.25,-14.4665565490723
"2020-10_south-west_stereo-BRUVs","IO4","BRUV",0.00740423984825611,5.02269458770752,4,0.25,32.5203285217285
"2020-10_south-west_stereo-BRUVs","IO40","BRUV",0.00470138201490045,4.31748247146606,3,0.375,-15.7921075820923
"2020-10_south-west_stereo-BRUVs","IO46","BRUV",0.00511631928384304,5.27132034301758,4,0.125,-12.0161294937134
"2020-10_south-west_stereo-BRUVs","IO47","BRUV",0.00421775225549936,3.68166017532349,3,-0.375,-12.1453008651733
"2020-10_south-west_stereo-BRUVs","IO49","BRUV",0.00571541488170624,5.03438806533813,4,0.25,-11.8495416641235
"2020-10_south-west_stereo-BRUVs","IO5","BRUV",0.0119311101734638,4.71238899230957,6,-0.5,28.8160858154297
"2020-10_south-west_stereo-BRUVs","IO58","BRUV",0.0145643334835768,4.46140050888062,9,-0.5,3.72337770462036
"2020-10_south-west_stereo-BRUVs","IO59","BRUV",0.0146584389731288,4.68153810501099,7,-0.5,-6.10693597793579
"2020-10_south-west_stereo-BRUVs","IO62","BRUV",0.0154712907969952,4.38510227203369,9,-0.875,-4.30069208145142
"2020-10_south-west_stereo-BRUVs","IO64","BRUV",0.00216747401282191,1.57079637050629,1,0.375,20.2302799224854
"2020-10_south-west_stereo-BRUVs","IO65","BRUV",0.000705744954757392,2.26623153686523,1,0.125,23.2062091827393
"2020-10_south-west_stereo-BRUVs","IO66","BRUV",3.46944695195361e-18,4.71238899230957,0,0,25.3758945465088
"2020-10_south-west_stereo-BRUVs","IO71","BRUV",0.00433441717177629,4.71238899230957,2,0,-10.2944889068604
"2020-10_south-west_stereo-BRUVs","IO72","BRUV",0.00216804863885045,4.71238899230957,1,-0.375,34.414981842041
"2020-10_south-west_stereo-BRUVs","IO73","BRUV",6.93889390390723e-18,4.71238899230957,0,0,32.820369720459
"2020-10_south-west_stereo-BRUVs","IO74","BRUV",0.00168760225642473,4.9836483001709,1,0.25,33.8608818054199
"2020-10_south-west_stereo-BRUVs","IO75","BRUV",0.00216798484325409,4.71238899230957,1,-0.375,33.3098831176758
"2020-10_south-west_stereo-BRUVs","IO80","BRUV",0.00216952036134899,1.57079637050629,1,-0.375,25.3375244140625
"2020-10_south-west_stereo-BRUVs","IO81","BRUV",0.00168889679480344,1.29975020885468,1,-0.25,24.7865238189697
"2020-10_south-west_stereo-BRUVs","IO91","BRUV",3.46944695195361e-18,1.57079637050629,0,0,23.977180480957
"2020-10_south-west_stereo-BRUVs","IO92","BRUV",0.000706174701917917,0.875868856906891,1,0.125,27.1468658447266
"2020-10_south-west_stereo-BRUVs","IO95","BRUV",0.00638227676972747,4.35028171539307,4,-0.625,-15.652214050293
"2020-10_south-west_stereo-BRUVs","IO96","BRUV",0.00571997463703156,4.39065599441528,3,0.5,-16.0740451812744
"2020-10_south-west_stereo-BRUVs","IO98","BRUV",0.00565071823075414,4.01766490936279,4,0,-16.7782859802246
"2020-10_south-west_stereo-BRUVs","IOC04","BRUV",0.0118204420432448,4.98346567153931,7,-1,-5.70202493667603
"2020-10_south-west_stereo-BRUVs","IOC05","BRUV",0.00216849613934755,1.57079637050629,2,0,20.5834712982178
"2020-10_south-west_stereo-BRUVs","IO215","BRUV",0.00282410159707069,5.40749073028564,3,-0.375,10.4890937805176
"2020-10_south-west_stereo-BRUVs","IOCP11-1","BRUV",0.0076379650272429,4.59370851516724,4,0.375,-9.87265777587891
"2020-10_south-west_stereo-BRUVs","IOCP11-2","BRUV",0.00721493037417531,4.11310482025146,5,0.25,-10.7091684341431
"2020-10_south-west_stereo-BRUVs","IOCP2311","BRUV",1.38777878078145e-17,4.71238899230957,0,0,0.619724094867706
"2020-10_south-west_stereo-BRUVs","IOREDO344","BRUV",0.000904369226191193,3.14159274101257,1,0.25,-12.4260406494141
"2020-10_south-west_stereo-BRUVs","IOREDO344","BRUV",0.000904369226191193,3.14159274101257,1,0.25,-12.4260406494141
"2020-10_south-west_BOSS","OMR1","BOSS",0.0136065101251006,4.61253023147583,8,-0.125,14.0634489059448
"2020-10_south-west_BOSS","OMR2","BOSS",0.0109811872243881,4.54692935943604,6,-0.25,9.42379188537598
"2020-10_south-west_BOSS","OMR3","BOSS",0.0109811872243881,4.54692935943604,6,-0.25,9.42379188537598
"2020-10_south-west_BOSS","OMR4","BOSS",0.0109811872243881,4.54692935943604,6,-0.25,9.42379188537598
"2020-10_south-west_BOSS","216","BOSS",0.00168820272665471,1.841956615448,1,0.25,12.0160255432129
"2020-10_south-west_BOSS","235","BOSS",0.0040316111408174,5.05556297302246,2,-0.25,12.3496742248535
"2020-10_south-west_BOSS","217","BOSS",0.00443088449537754,1.36524748802185,2,-0.875,12.8253679275513
"2020-10_south-west_BOSS","215","BOSS",0.000904369226191193,6.28318548202515,1,0.125,11.4650239944458
"2020-10_south-west_BOSS","356","BOSS",0.00282410159707069,5.40749073028564,3,-0.375,10.4890937805176
"2020-10_south-west_BOSS","278","BOSS",0.00211719539947808,2.26624608039856,1,0.625,26.8623104095459
"2020-10_south-west_BOSS","278","BOSS",0.00211719539947808,2.26624608039856,1,0.625,26.8623104095459
"2020-10_south-west_BOSS","40","BOSS",0.00146100483834743,0.380424678325653,1,0.25,-5.19319725036621
"2020-10_south-west_BOSS","36","BOSS",0.00470138201490045,4.31748247146606,3,0.375,-15.7921075820923
"2020-10_south-west_BOSS","37","BOSS",0.00470138201490045,4.31748247146606,3,0.375,-15.1524515151978
"2020-10_south-west_BOSS","308","BOSS",0.00403235061094165,4.36928081512451,3,-0.5,-17.0232810974121
"2020-10_south-west_BOSS","333","BOSS",0.00382426055148244,4.59387111663818,2,0.125,-14.6793823242188
"2020-10_south-west_BOSS","307","BOSS",0.0065100179053843,4.71238899230957,3,0.375,-15.2544536590576
"2020-10_south-west_BOSS","95","BOSS",0.00403277343139052,4.36931800842285,3,0.5,-14.8054552078247
"2020-10_south-west_BOSS","98","BOSS",0.00638227676972747,4.35028171539307,4,-0.625,-15.652214050293
"2020-10_south-west_BOSS","110","BOSS",0.00565071823075414,4.01766490936279,4,0,-16.7782859802246
"2020-10_south-west_BOSS","96","BOSS",0.00434145797044039,4.71238899230957,2,0,-17.9043598175049
"2020-10_south-west_BOSS","377","BOSS",0.00571997463703156,4.39065599441528,3,0.5,-16.0740451812744
"2020-10_south-west_BOSS","59","BOSS",0.00980951450765133,4.62006759643555,5,0.625,-10.1310062408447
"2020-10_south-west_BOSS","58","BOSS",0.0146584389731288,4.68153810501099,7,-0.5,-6.10693597793579
"2020-10_south-west_BOSS","62","BOSS",0.0145643334835768,4.46140050888062,9,-0.5,3.72337770462036
"2020-10_south-west_BOSS","297","BOSS",0.0154712907969952,4.38510227203369,9,-0.875,-4.30069208145142
"2020-10_south-west_BOSS","295","BOSS",0.00824903324246407,4.54719209671021,4,0.25,-8.24992752075195
"2020-10_south-west_BOSS","331","BOSS",0.0105511397123337,4.49643993377686,6,-0.625,-5.67485666275024
"2020-10_south-west_BOSS","313","BOSS",0.0131217548623681,4.39706087112427,8,-0.375,-7.44368362426758
"2020-10_south-west_BOSS","284","BOSS",NA,NA,NA,NA,-52.9508094787598
"2020-10_south-west_BOSS","321","BOSS",NA,NA,NA,NA,-60.1445655822754
"2020-10_south-west_BOSS","358","BOSS",NA,NA,NA,NA,-73.5561447143555
"2020-10_south-west_BOSS","360","BOSS",0.0549016855657101,4.54707717895508,34,-2.75,-48.661247253418
"2020-10_south-west_BOSS","248","BOSS",0.0596759170293808,4.18059682846069,41,-0.375,-62.3654899597168
"2020-10_south-west_BOSS","135","BOSS",0.00758803682401776,4.71238899230957,5,0.375,7.67955303192139
"2020-10_south-west_BOSS","247","BOSS",0.0337375998497009,4.91473531723022,18,4.625,2.97531127929688
"2020-10_south-west_BOSS","136","BOSS",0.052055336534977,4.76448535919189,26,-1.125,-21.6643447875977
"2020-10_south-west_BOSS","76","BOSS",0.045460257679224,4.86204624176025,25,0.75,-22.7935161590576
"2020-10_south-west_BOSS","78","BOSS",NA,NA,37,NA,-60.2019996643066
"2020-10_south-west_BOSS","63","BOSS",0.0415153503417969,4.58138561248779,27,4.5,-45.3957557678223
"2020-10_south-west_BOSS","77","BOSS",0.0511777140200138,4.60625553131104,30,-1,-33.8852691650391
"2020-10_south-west_BOSS","49","BOSS",1.38777878078145e-17,1.57079637050629,0,0,11.4815015792847
"2020-10_south-west_BOSS","47","BOSS",0.00571541488170624,5.03438806533813,4,0.25,-11.8495416641235
"2020-10_south-west_BOSS","46","BOSS",0.00421775225549936,3.68166017532349,3,-0.375,-12.1453008651733
"2020-10_south-west_BOSS","290","BOSS",0.00511631928384304,5.27132034301758,4,0.125,-12.0161294937134
"2020-10_south-west_BOSS","302","BOSS",0.00571587029844522,4.39041662216187,4,-0.125,-11.0566453933716
"2020-10_south-west_BOSS","329","BOSS",0.00423621200025082,4.01730155944824,4,0.5,-10.3524036407471
"2020-10_south-west_BOSS","117","BOSS",0.00813879258930683,4.18876504898071,5,-0.625,-8.22633171081543
"2020-10_south-west_BOSS","113","BOSS",0.0107556525617838,4.27850341796875,7,-0.375,-4.62719058990479
"2020-10_south-west_BOSS","115","BOSS",0.0103105353191495,4.75625801086426,5,-0.5,-3.75636100769043
"2020-10_south-west_BOSS","4","BOSS",0.00872597191482782,4.34118795394897,5,-0.125,-4.2053599357605
"2020-10_south-west_BOSS","5","BOSS",0.00740423984825611,5.02269458770752,4,0.25,32.5203285217285
"2020-10_south-west_BOSS","1","BOSS",0.0119311101734638,4.71238899230957,6,-0.5,28.8160858154297
"2020-10_south-west_BOSS","3","BOSS",0.00382270175032318,4.59382247924805,2,0,34.4526443481445
"2020-10_south-west_BOSS","335","BOSS",0.0054219956509769,4.71238899230957,4,0,36.4736137390137
"2020-10_south-west_BOSS","206","BOSS",0.00886134430766106,4.50683403015137,5,-0.875,35.0892028808594
"2020-10_south-west_BOSS","204","BOSS",0.00506484694778919,4.98353385925293,3,0.125,34.5141296386719
"2020-10_south-west_BOSS","207","BOSS",0.00416745292022824,3.8498101234436,3,-0.5,34.3849601745605
"2020-10_south-west_BOSS","312","BOSS",0.00706241279840469,4.77645874023438,5,0.25,35.3608894348145
"2020-10_south-west_BOSS","312","BOSS",0.00706241279840469,4.77645874023438,5,0.25,35.3608894348145
"2020-10_south-west_BOSS","334","BOSS",0.00549658248201013,4.54710626602173,4,0.75,35.1056480407715
"2020-10_south-west_BOSS","310","BOSS",0.00721985893324018,5.31120681762695,5,0.25,33.7212333679199
"2020-10_south-west_BOSS","311","BOSS",0.0152861326932907,4.59379482269287,9,-0.625,29.0169925689697
"2020-10_south-west_BOSS","327","BOSS",0.0237061399966478,0.787488222122192,21,0,27.3470687866211
"2020-10_south-west_BOSS","267","BOSS",0.0131116146221757,1.255215883255,16,-11.25,11.6023120880127
"2020-10_south-west_BOSS","365","BOSS",0.0212931297719479,4.97002553939819,14,-0.375,22.2584133148193
"2020-10_south-west_BOSS","266","BOSS",0.0147672044113278,4.30300712585449,11,0.125,28.8334846496582
"2020-10_south-west_BOSS","325","BOSS",0.0299603920429945,4.42163324356079,20,-0.375,20.1394920349121
"2020-10_south-west_BOSS","361","BOSS",0.0254970844835043,4.49797868728638,14,-0.625,15.7550792694092
"2020-10_south-west_BOSS","374","BOSS",0.0265713911503553,4.76345252990723,14,1.5,30.330150604248
"2020-10_south-west_BOSS","363","BOSS",0.0101205753162503,4.44100046157837,5,2.625,37.9698066711426
"2020-10_south-west_BOSS","227","BOSS",0.00337408808991313,4.44103860855103,2,0,39.4505004882812
"2020-10_south-west_BOSS","229","BOSS",0.00216696364805102,4.71238899230957,1,0.375,39.6411552429199
"2020-10_south-west_BOSS","241","BOSS",0.00381903816014528,4.8310694694519,2,0.125,39.2808113098145
"2020-10_south-west_BOSS","228","BOSS",0.000705708225723356,5.40786743164062,1,0.125,39.8589820861816
"2020-10_south-west_BOSS","278REDO","BOSS",0.00211719539947808,2.26624608039856,1,0.625,26.8623104095459
"2020-10_south-west_BOSS","278REDO","BOSS",0.00211719539947808,2.26624608039856,1,0.625,26.8623104095459
"2020-10_south-west_BOSS","277","BOSS",0.0016890357946977,4.44136571884155,1,-0.25,-7.3628830909729
"2020-10_south-west_BOSS","343","BOSS",0.00235070404596627,4.31748247146606,1,-0.5,-7.06712484359741
"2020-10_south-west_BOSS","276","BOSS",0.00070618704194203,4.01747608184814,1,-0.125,-5.77136659622192
"2020-10_south-west_BOSS","275","BOSS",0.000706174701917917,5.4073166847229,1,-0.125,-7.55663919448853
"2020-10_south-west_BOSS","372","BOSS",0.000705720507539809,4.01692485809326,1,0.125,-9.26612281799316
"2020-10_south-west_BOSS","324","BOSS",0.00141136685851961,0.875288724899292,1,-0.375,-9.77970695495605
"2020-10_south-west_BOSS","378","BOSS",0.00146072602365166,0.379947066307068,1,0.5,-8.22870635986328
"2020-10_south-west_BOSS","370","BOSS",0.00211701169610023,4.01686668395996,1,0.375,-10.2046365737915
"2020-10_south-west_BOSS","191","BOSS",0.0032506303396076,4.71238899230957,2,0.25,-12.9417695999146
"2020-10_south-west_BOSS","194","BOSS",0.00234816665761173,5.10774612426758,1,0.5,-12.9658393859863
"2020-10_south-west_BOSS","189","BOSS",0.00141126895323396,5.40795469284058,2,-0.75,-16.159595489502
"2020-10_south-west_BOSS","192","BOSS",0.00489613180980086,4.61990261077881,3,0.125,-15.5845241546631
"2020-10_south-west_BOSS","326","BOSS",0.0038194814696908,4.83105564117432,2,-0.125,-11.5738010406494
"2020-10_south-west_BOSS","364","BOSS",0.00421703001484275,3.68137431144714,3,-0.375,-12.4446306228638
"2020-10_south-west_BOSS","252","BOSS",0.00564580271020532,4.01693916320801,4,0,-11.8049745559692
"2020-10_south-west_BOSS","250","BOSS",0.00433492753654718,4.71238899230957,2,0,-12.6758041381836
"2020-10_south-west_BOSS","254","BOSS",0.00506221456453204,4.98367881774902,3,0.25,-11.2268047332764
"2020-10_south-west_BOSS","253","BOSS",0.00581392599269748,5.28809452056885,4,-0.125,-10.3964910507202
"2020-10_south-west_BOSS","251","BOSS",0.00489756045863032,4.61992931365967,3,-1.375,-13.1007328033447
"2020-10_south-west_BOSS","71","BOSS",0.00433441717177629,4.71238899230957,2,0,-10.2944889068604
"2020-10_south-west_BOSS","180","BOSS",0.00506096985191107,4.44103097915649,3,0.25,-7.84858798980713
"2020-10_south-west_BOSS","CP11-1","BOSS",0.0076379650272429,4.59370851516724,4,0.375,-9.87265777587891
"2020-10_south-west_BOSS","181","BOSS",0.00637323129922152,5.07503366470337,4,0.375,-9.68200016021729
"2020-10_south-west_BOSS","CP11-2","BOSS",0.00721493037417531,4.11310482025146,5,0.25,-10.7091684341431
"2020-10_south-west_BOSS","J11","BOSS",0.000706273247487843,2.26560759544373,1,0.25,14.4609718322754
"2020-10_south-west_BOSS","J12","BOSS",0.0137446541339159,2.1642735004425,8,1.25,21.4235553741455
"2020-10_south-west_BOSS","J9","BOSS",0.0042184772901237,0.540354073047638,3,-1.375,16.5014877319336
"2020-10_south-west_BOSS","J10","BOSS",0.000706260907463729,2.26562213897705,1,-0.25,15.7567300796509
"2020-10_south-west_BOSS","J1","BOSS",0.0230063013732433,1.31246495246887,14,1.25,16.6787967681885
"2020-10_south-west_BOSS","J2","BOSS",0.0176542047411203,0.5140380859375,11,-1.25,16.2943840026855
"2020-10_south-west_BOSS","J3","BOSS",0.0178407672792673,6.13054513931274,12,0.375,18.9745559692383
"2020-10_south-west_BOSS","J4","BOSS",0.00814312137663364,1.04747939109802,5,-0.5,16.2703132629395
"2020-10_south-west_BOSS","J8","BOSS",0.00452181650325656,3.14159274101257,3,0,20.1201725006104
"2020-10_south-west_BOSS","J6","BOSS",0.000706347171217203,0.876072406768799,1,-0.125,19.2493419647217
"2020-10_south-west_BOSS","J5","BOSS",0.00651136552914977,4.71238899230957,3,-1.125,17.8244132995605
"2020-10_south-west_BOSS","J7","BOSS",0.000706347171217203,0.876072406768799,1,-0.125,19.2493419647217
"2020-10_south-west_BOSS","J17","BOSS",0.00718320906162262,4.52240037918091,4,0.875,22.4640693664551
"2020-10_south-west_BOSS","J14","BOSS",0.0085740964859724,5.82426643371582,8,4.25,25.0391407012939
"2020-10_south-west_BOSS","J16","BOSS",0.00217035412788391,4.71238899230957,1,-0.375,20.4159297943115
"2020-10_south-west_BOSS","J15","BOSS",0.00486665079370141,3.8743782043457,4,1.25,22.0555858612061
"2020-10_south-west_BOSS","J13","BOSS",0.0230063013732433,1.31246495246887,14,1.25,16.6787967681885
"2020-10_south-west_BOSS","J18","BOSS",0.00973196048289537,5.622971534729,9,1.5,22.7193126678467
"2020-10_south-west_BOSS","J24","BOSS",0.00141254579648376,4.01757764816284,2,0,36.9876708984375
"2020-10_south-west_BOSS","J26","BOSS",0.00217022560536861,4.71238899230957,1,-0.375,36.3720855712891
"2020-10_south-west_BOSS","J25","BOSS",0.00235099997371435,4.31753492355347,1,0.5,37.2429161071777
"2020-10_south-west_BOSS","J32","BOSS",3.46944695195361e-18,4.71238899230957,0,0,32.7881927490234
"2020-10_south-west_BOSS","J30","BOSS",0.00210919859819114,3.68190765380859,1,-0.5,32.9516830444336
"2020-10_south-west_BOSS","J28","BOSS",0.00235094083473086,5.10725355148315,1,-0.5,34.0567855834961
"2020-10_south-west_BOSS","J29","BOSS",0.00146100483834743,3.52201724052429,1,-0.25,33.6318550109863
"2020-10_south-west_BOSS","J31","BOSS",0.00146101671271026,5.90274047851562,1,-0.25,32.4006805419922
"2020-10_south-west_BOSS","J27","BOSS",0.00168931379448622,4.44141149520874,1,-0.25,36.0117416381836
"2021-03_West-Coast_BOSS","148","BOSS",0.00108421745244414,4.71238899230957,2,0,9.7171688079834
"2021-03_West-Coast_BOSS","2","BOSS",0.00274831196293235,4.87767171859741,2,0,9.97550964355469
"2021-03_West-Coast_BOSS","99","BOSS",0.000705965736415237,0.875622034072876,1,0.125,11.8868551254272
"2021-03_West-Coast_BOSS","127","BOSS",0.00443025818094611,1.77637469768524,3,-0.375,15.8627853393555
"2021-03_West-Coast_BOSS","43","BOSS",0.00372171518392861,2.07829618453979,3,0.5,16.7981986999512
"2021-03_West-Coast_BOSS","110","BOSS",0.00210880348458886,2.60159015655518,2,-0.125,17.4783706665039
"2021-03_West-Coast_BOSS","139","BOSS",0.0018087369389832,6.28318548202515,1,-0.375,20.7772274017334
"2021-03_West-Coast_BOSS","133","BOSS",0.00337695074267685,1.29968166351318,2,0,16.7638816833496
"2021-03_West-Coast_BOSS","52","BOSS",0.00303197512403131,1.10692393779755,2,0.625,17.2774639129639
"2021-03_West-Coast_BOSS","91","BOSS",0.00657005608081818,4.57430219650269,3,0.5,13.1318483352661
"2021-03_West-Coast_BOSS","47","BOSS",0.00274902232922614,4.87762880325317,2,-0.625,11.8766059875488
"2021-03_West-Coast_BOSS","16","BOSS",0.00141220109071583,5.40740346908569,2,0,12.5567779541016
"2021-03_West-Coast_BOSS","38","BOSS",0.00282454420812428,0.87582528591156,2,0.5,16.7910480499268
"2021-03_West-Coast_BOSS","71","BOSS",0.00108472944702953,4.71238899230957,1,-0.125,18.831563949585
"2021-03_West-Coast_BOSS","14","BOSS",6.93889390390723e-18,4.71238899230957,0,0,17.6649761199951
"2021-03_West-Coast_BOSS","150","BOSS",0,1.57079637050629,0,0,17.0493907928467
"2021-03_West-Coast_BOSS","92","BOSS",0.00216971267946064,1.57079637050629,1,0.375,16.3692188262939
"2021-03_West-Coast_BOSS","28","BOSS",0.00347393867559731,2.46703934669495,3,-0.5,12.9442892074585
"2021-03_West-Coast_BOSS","124","BOSS",0.00274957530200481,4.8775954246521,3,0.25,12.648530960083
"2021-03_West-Coast_BOSS","53","BOSS",0.00235070404596627,1.96570301055908,1,0.5,16.4338035583496
"2021-03_West-Coast_BOSS","6","BOSS",0.00278569781221449,2.51770997047424,2,-0.25,15.4983892440796
"2021-03_West-Coast_BOSS","149","BOSS",0.0027857820969075,3.76551747322083,2,-0.125,12.2912855148315
"2021-03_West-Coast_BOSS","32","BOSS",3.46944695195361e-18,1.57079637050629,1,1,16.0119724273682
"2021-03_West-Coast_BOSS","116","BOSS",0.000706248567439616,5.40722942352295,1,-0.25,15.6921443939209
"2021-03_West-Coast_BOSS","69","BOSS",0.0021092479582876,5.74283123016357,2,-0.375,18.8618316650391
"2021-03_West-Coast_BOSS","138","BOSS",0.0021092479582876,5.74283123016357,2,-0.375,18.8618316650391
"2021-03_West-Coast_BOSS","76","BOSS",0.009300178848207,0.235518038272858,6,0.375,19.5660724639893
"2021-03_West-Coast_BOSS","144","BOSS",0.00903438497334719,0.721596002578735,6,0.25,17.8859004974365
"2021-03_West-Coast_BOSS","5","BOSS",0.0176542047411203,0.5140380859375,11,-1.25,16.2943840026855
"2021-03_West-Coast_BOSS","107","BOSS",0.00146105838939548,5.90266895294189,1,0.25,11.7674522399902
"2021-03_West-Coast_BOSS","37","BOSS",0.0185354575514793,1.66852331161499,14,0.375,16.7433834075928
"2021-03_West-Coast_BOSS","102","BOSS",0.00697526708245277,3.37713742256165,6,1,23.1037273406982
"2021-03_West-Coast_BOSS","57","BOSS",0.0027131016831845,3.14159274101257,5,0.25,21.8484840393066
"2021-03_West-Coast_BOSS","24","BOSS",0.0027131016831845,3.14159274101257,5,0.25,21.8484840393066
"2021-03_West-Coast_BOSS","70","BOSS",0.00718320906162262,4.52240037918091,4,0.875,22.4640693664551
"2021-03_West-Coast_BOSS","62","BOSS",0.00993264000862837,4.89550495147705,7,0.25,20.0796566009521
"2021-03_West-Coast_BOSS","104","BOSS",0.00141261972021312,0.876028776168823,7,-0.75,19.0150718688965
"2021-03_West-Coast_BOSS","30","BOSS",0.00680433353409171,3.22141790390015,5,0.625,21.375415802002
"2021-03_West-Coast_BOSS","95","BOSS",0.00571921374648809,5.03416633605957,3,0,20.6711730957031
"2021-03_West-Coast_BOSS","106","BOSS",0.00168949936050922,4.98333597183228,1,-0.25,30.3873348236084
"2021-03_West-Coast_BOSS","39","BOSS",0.00235135550610721,5.10718011856079,1,0.5,30.7071628570557
