"campaignid","sample","method","distance.to.ramp"
"2020-10_south-west_stereo-BRUVs","FH18","BRUV",17.083605489606
"2020-10_south-west_stereo-BRUVs","FH2","BRUV",11.088299291363
"2020-10_south-west_stereo-BRUVs","FH20","BRUV",13.2404671121975
"2020-10_south-west_stereo-BRUVs","FH21","BRUV",18.0132551318092
"2020-10_south-west_stereo-BRUVs","FH23","BRUV",15.7443364759622
"2020-10_south-west_stereo-BRUVs","FH24","BRUV",14.0990010557809
"2020-10_south-west_stereo-BRUVs","FH25","BRUV",15.9476184459351
"2020-10_south-west_stereo-BRUVs","FH26","BRUV",15.5744459677915
"2020-10_south-west_stereo-BRUVs","FH27","BRUV",11.013842556197
"2020-10_south-west_stereo-BRUVs","FH28","BRUV",11.677111505213
"2020-10_south-west_stereo-BRUVs","FH30","BRUV",13.4110973376081
"2020-10_south-west_stereo-BRUVs","FH31","BRUV",15.9522964731035
"2020-10_south-west_stereo-BRUVs","FH32","BRUV",5.45351000717209
"2020-10_south-west_stereo-BRUVs","FH33","BRUV",16.2878504405656
"2020-10_south-west_stereo-BRUVs","FH34","BRUV",12.5214103394941
"2020-10_south-west_stereo-BRUVs","FH35","BRUV",5.87338399899756
"2020-10_south-west_stereo-BRUVs","FH37","BRUV",17.4757396909525
"2020-10_south-west_stereo-BRUVs","FH39","BRUV",7.19051111585555
"2020-10_south-west_stereo-BRUVs","FH40","BRUV",11.6098952824767
"2020-10_south-west_stereo-BRUVs","FH41","BRUV",14.5608466737679
"2020-10_south-west_stereo-BRUVs","FH42","BRUV",16.4440548837845
"2020-10_south-west_stereo-BRUVs","FH44","BRUV",15.0083658199089
"2020-10_south-west_stereo-BRUVs","FH45","BRUV",18.4444859676228
"2020-10_south-west_stereo-BRUVs","FH46","BRUV",11.6338406451812
"2020-10_south-west_stereo-BRUVs","FH47","BRUV",13.8333895316716
"2020-10_south-west_stereo-BRUVs","FH48","BRUV",17.4788923668952
"2020-10_south-west_stereo-BRUVs","FH49","BRUV",9.5456022847997
"2020-10_south-west_stereo-BRUVs","FH5","BRUV",5.71762187458261
"2020-10_south-west_stereo-BRUVs","FH50","BRUV",6.13113307575937
"2020-10_south-west_stereo-BRUVs","FH51","BRUV",13.4079559205088
"2020-10_south-west_stereo-BRUVs","FH52","BRUV",9.43056758085411
"2020-10_south-west_stereo-BRUVs","FH54","BRUV",11.2336127494527
"2020-10_south-west_stereo-BRUVs","FH55","BRUV",10.2277754979412
"2020-10_south-west_stereo-BRUVs","FH56","BRUV",11.5985246978274
"2020-10_south-west_stereo-BRUVs","FH57","BRUV",18.0356882459857
"2020-10_south-west_stereo-BRUVs","FH58","BRUV",14.3473862397268
"2020-10_south-west_stereo-BRUVs","FH59","BRUV",16.4108714799416
"2020-10_south-west_stereo-BRUVs","FH6","BRUV",16.6654489380646
"2020-10_south-west_stereo-BRUVs","FH60","BRUV",16.0540568940256
"2020-10_south-west_stereo-BRUVs","FH61","BRUV",11.5815148426304
"2020-10_south-west_stereo-BRUVs","FH62","BRUV",14.2977329148292
"2020-10_south-west_stereo-BRUVs","FH63","BRUV",16.6677980086155
"2020-10_south-west_stereo-BRUVs","FH64","BRUV",6.33696324512195
"2020-10_south-west_stereo-BRUVs","FH65","BRUV",17.106318809494
"2020-10_south-west_stereo-BRUVs","FH66","BRUV",7.06967123653468
"2020-10_south-west_stereo-BRUVs","FH67","BRUV",6.74718920948046
"2020-10_south-west_stereo-BRUVs","FH68","BRUV",15.5798984609357
"2020-10_south-west_stereo-BRUVs","FH69","BRUV",18.0293177756953
"2020-10_south-west_stereo-BRUVs","FH7","BRUV",13.0537401661136
"2020-10_south-west_stereo-BRUVs","FH70","BRUV",13.8723183090771
"2020-10_south-west_stereo-BRUVs","FH71","BRUV",15.8062985216663
"2020-10_south-west_stereo-BRUVs","FH72","BRUV",6.34953822621381
"2020-10_south-west_stereo-BRUVs","FH74","BRUV",18.8266831094507
"2020-10_south-west_stereo-BRUVs","FH77","BRUV",10.601623836915
"2020-10_south-west_stereo-BRUVs","FH78","BRUV",7.4868743818
"2020-10_south-west_stereo-BRUVs","FH79","BRUV",16.7634014081873
"2020-10_south-west_stereo-BRUVs","FH8","BRUV",18.9814876147391
"2020-10_south-west_stereo-BRUVs","FH82","BRUV",6.93391950386998
"2020-10_south-west_stereo-BRUVs","FH83","BRUV",14.2640246951575
"2020-10_south-west_stereo-BRUVs","FH84","BRUV",19.5733096092012
"2020-10_south-west_stereo-BRUVs","FH85","BRUV",10.0785704763073
"2020-10_south-west_stereo-BRUVs","FH87","BRUV",11.2861265267966
"2020-10_south-west_stereo-BRUVs","FH89","BRUV",18.1152743041527
"2020-10_south-west_stereo-BRUVs","FH9","BRUV",13.4158859825667
"2020-10_south-west_stereo-BRUVs","FH92","BRUV",10.853306234661
"2020-10_south-west_stereo-BRUVs","FH93","BRUV",14.2968856387802
"2020-10_south-west_stereo-BRUVs","FH94","BRUV",6.98835857651863
"2020-10_south-west_stereo-BRUVs","FH95","BRUV",13.8212991871034
"2020-10_south-west_stereo-BRUVs","FH96","BRUV",14.8697270781338
"2020-10_south-west_stereo-BRUVs","FH99","BRUV",14.8386675306039
"2020-10_south-west_stereo-BRUVs","FHA","BRUV",5.59973460088931
"2020-10_south-west_stereo-BRUVs","FHB","BRUV",3.8453125642486
"2020-10_south-west_stereo-BRUVs","FHC","BRUV",3.11986526241333
"2020-10_south-west_stereo-BRUVs","FHCO1","BRUV",17.2467073755695
"2020-10_south-west_stereo-BRUVs","FHCO2","BRUV",17.934391663499
"2020-10_south-west_stereo-BRUVs","FHCO3","BRUV",16.4842602786595
"2020-10_south-west_stereo-BRUVs","FHD","BRUV",3.96406548174169
"2020-10_south-west_stereo-BRUVs","FHE","BRUV",4.59042772543327
"2020-10_south-west_stereo-BRUVs","IO1","BRUV",21.8826985303383
"2020-10_south-west_stereo-BRUVs","IO100","BRUV",12.1902733071584
"2020-10_south-west_stereo-BRUVs","IO101","BRUV",13.1439764153063
"2020-10_south-west_stereo-BRUVs","IO102","BRUV",11.6133710620514
"2020-10_south-west_stereo-BRUVs","IO105","BRUV",30.7863360791405
"2020-10_south-west_stereo-BRUVs","IO107","BRUV",30.1208664758787
"2020-10_south-west_stereo-BRUVs","IO108","BRUV",30.4500008787835
"2020-10_south-west_stereo-BRUVs","IO109","BRUV",30.1305197311765
"2020-10_south-west_stereo-BRUVs","IO110","BRUV",28.8917129004484
"2020-10_south-west_stereo-BRUVs","IO113","BRUV",24.4516735336191
"2020-10_south-west_stereo-BRUVs","IO115","BRUV",24.5058302615055
"2020-10_south-west_stereo-BRUVs","IO117","BRUV",24.6293699570006
"2020-10_south-west_stereo-BRUVs","IO119","BRUV",12.4819162729525
"2020-10_south-west_stereo-BRUVs","IO122","BRUV",20.6406928800608
"2020-10_south-west_stereo-BRUVs","IO123","BRUV",20.436475547265
"2020-10_south-west_stereo-BRUVs","IO125","BRUV",20.085723509165
"2020-10_south-west_stereo-BRUVs","IO126","BRUV",20.9710875162023
"2020-10_south-west_stereo-BRUVs","IO130","BRUV",10.630626772698
"2020-10_south-west_stereo-BRUVs","IO132","BRUV",11.0428135848789
"2020-10_south-west_stereo-BRUVs","IO133","BRUV",11.5034591921875
"2020-10_south-west_stereo-BRUVs","IO134","BRUV",11.9867428124918
"2020-10_south-west_stereo-BRUVs","IO145","BRUV",15.4258841165656
"2020-10_south-west_stereo-BRUVs","IO146","BRUV",15.7287160520324
"2020-10_south-west_stereo-BRUVs","IO147","BRUV",14.7632828879332
"2020-10_south-west_stereo-BRUVs","IO148","BRUV",36.4485562663979
"2020-10_south-west_stereo-BRUVs","IO15","BRUV",13.9378694647085
"2020-10_south-west_stereo-BRUVs","IO152","BRUV",11.3187141879276
"2020-10_south-west_stereo-BRUVs","IO153","BRUV",11.2889249583967
"2020-10_south-west_stereo-BRUVs","IO155","BRUV",11.5309961195907
"2020-10_south-west_stereo-BRUVs","IO157","BRUV",15.5659945693982
"2020-10_south-west_stereo-BRUVs","IO158","BRUV",15.9124947027773
"2020-10_south-west_stereo-BRUVs","IO16","BRUV",14.5882346120165
"2020-10_south-west_stereo-BRUVs","IO164","BRUV",9.38012232708733
"2020-10_south-west_stereo-BRUVs","IO165","BRUV",10.3707161452214
"2020-10_south-west_stereo-BRUVs","IO17","BRUV",13.3560576486378
"2020-10_south-west_stereo-BRUVs","IO180","BRUV",26.4819005756712
"2020-10_south-west_stereo-BRUVs","IO184","BRUV",9.8342350739738
"2020-10_south-west_stereo-BRUVs","IO189","BRUV",30.1608648969153
"2020-10_south-west_stereo-BRUVs","IO191","BRUV",29.4823440656951
"2020-10_south-west_stereo-BRUVs","IO192","BRUV",29.7036116642392
"2020-10_south-west_stereo-BRUVs","IO194","BRUV",30.1661071917585
"2020-10_south-west_stereo-BRUVs","IO195","BRUV",16.7483560915445
"2020-10_south-west_stereo-BRUVs","IO199","BRUV",16.0158524890675
"2020-10_south-west_stereo-BRUVs","IO201","BRUV",16.2364088230343
"2020-10_south-west_stereo-BRUVs","IO204","BRUV",20.6643527580456
"2020-10_south-west_stereo-BRUVs","IO206","BRUV",20.1309674148929
"2020-10_south-west_stereo-BRUVs","IO207","BRUV",20.4444221775044
"2020-10_south-west_stereo-BRUVs","IO210","BRUV",15.5707771007913
"2020-10_south-west_stereo-BRUVs","IO211","BRUV",10.7088227070523
"2020-10_south-west_stereo-BRUVs","IOC06","BRUV",12.4095259558769
"2020-10_south-west_stereo-BRUVs","IO216","BRUV",10.467789636865
"2020-10_south-west_stereo-BRUVs","IO217","BRUV",10.7476869140651
"2020-10_south-west_stereo-BRUVs","IO218","BRUV",11.2802794911461
"2020-10_south-west_stereo-BRUVs","IO220","BRUV",15.4199879843144
"2020-10_south-west_stereo-BRUVs","IO222","BRUV",16.965507776044
"2020-10_south-west_stereo-BRUVs","IO223","BRUV",16.0852281372329
"2020-10_south-west_stereo-BRUVs","IO224","BRUV",16.0909765347661
"2020-10_south-west_stereo-BRUVs","IO225","BRUV",17.051979768697
"2020-10_south-west_stereo-BRUVs","IO226","BRUV",15.8321913193087
"2020-10_south-west_stereo-BRUVs","IO227","BRUV",19.1258758971737
"2020-10_south-west_stereo-BRUVs","IO228","BRUV",18.2421030837289
"2020-10_south-west_stereo-BRUVs","IO229","BRUV",18.8771295253027
"2020-10_south-west_stereo-BRUVs","IO235","BRUV",11.0390669901783
"2020-10_south-west_stereo-BRUVs","IO236","BRUV",11.8520999764405
"2020-10_south-west_stereo-BRUVs","IO237","BRUV",11.2924453577482
"2020-10_south-west_stereo-BRUVs","IO239","BRUV",12.4923781055495
"2020-10_south-west_stereo-BRUVs","IO241","BRUV",18.4165671398887
"2020-10_south-west_stereo-BRUVs","IO244","BRUV",7.95751247341612
"2020-10_south-west_stereo-BRUVs","IO245","BRUV",8.52607376642461
"2020-10_south-west_stereo-BRUVs","IO253","BRUV",26.5983840098156
"2020-10_south-west_stereo-BRUVs","IO254","BRUV",27.343788380484
"2020-10_south-west_stereo-BRUVs","IO258","BRUV",7.61460753542657
"2020-10_south-west_stereo-BRUVs","IO259","BRUV",6.86989066130111
"2020-10_south-west_stereo-BRUVs","IO260","BRUV",7.21666962546767
"2020-10_south-west_stereo-BRUVs","IO261","BRUV",6.62449893833647
"2020-10_south-west_stereo-BRUVs","IO262","BRUV",11.1186812079592
"2020-10_south-west_stereo-BRUVs","IO263","BRUV",10.550128277879
"2020-10_south-west_stereo-BRUVs","IO264","BRUV",11.2612218556874
"2020-10_south-west_stereo-BRUVs","IO266","BRUV",21.6770192329271
"2020-10_south-west_stereo-BRUVs","IO267","BRUV",21.3186849805918
"2020-10_south-west_stereo-BRUVs","IO269","BRUV",16.3412167021148
"2020-10_south-west_stereo-BRUVs","IO272","BRUV",16.4656267673959
"2020-10_south-west_stereo-BRUVs","IO273","BRUV",15.6760666029175
"2020-10_south-west_stereo-BRUVs","IO275","BRUV",33.9597234031804
"2020-10_south-west_stereo-BRUVs","IO276","BRUV",34.9187497617235
"2020-10_south-west_stereo-BRUVs","IO277","BRUV",34.2628619990818
"2020-10_south-west_stereo-BRUVs","IO278","BRUV",35.1116256013274
"2020-10_south-west_stereo-BRUVs","IO280","BRUV",31.2001110034846
"2020-10_south-west_stereo-BRUVs","IO290","BRUV",26.5507434033445
"2020-10_south-west_stereo-BRUVs","IO291","BRUV",24.6113548363709
"2020-10_south-west_stereo-BRUVs","IO293","BRUV",24.0266708883675
"2020-10_south-west_stereo-BRUVs","IO294","BRUV",24.1946529943486
"2020-10_south-west_stereo-BRUVs","IO295","BRUV",25.2256599163606
"2020-10_south-west_stereo-BRUVs","IO297","BRUV",25.7629522626463
"2020-10_south-west_stereo-BRUVs","IO298","BRUV",30.9618862703091
"2020-10_south-west_stereo-BRUVs","IO299","BRUV",30.7016570406107
"2020-10_south-west_stereo-BRUVs","IO3","BRUV",21.3468607036796
"2020-10_south-west_stereo-BRUVs","IO300","BRUV",31.5371983646498
"2020-10_south-west_stereo-BRUVs","IO302","BRUV",26.209838717928
"2020-10_south-west_stereo-BRUVs","IO306","BRUV",26.7077003835146
"2020-10_south-west_stereo-BRUVs","IO307","BRUV",28.2504083224666
"2020-10_south-west_stereo-BRUVs","IO308","BRUV",27.6383942011142
"2020-10_south-west_stereo-BRUVs","IO310","BRUV",21.4114002269867
"2020-10_south-west_stereo-BRUVs","IO311","BRUV",21.747700391632
"2020-10_south-west_stereo-BRUVs","IO312","BRUV",20.9815377013941
"2020-10_south-west_stereo-BRUVs","IO313","BRUV",24.6183012742681
"2020-10_south-west_stereo-BRUVs","IO319","BRUV",26.5418401911498
"2020-10_south-west_stereo-BRUVs","IO323","BRUV",36.3101723852996
"2020-10_south-west_stereo-BRUVs","IO324","BRUV",32.3962181915743
"2020-10_south-west_stereo-BRUVs","IO325","BRUV",22.8351849986124
"2020-10_south-west_stereo-BRUVs","IO326","BRUV",27.8597239812294
"2020-10_south-west_stereo-BRUVs","IO327","BRUV",21.5237030640195
"2020-10_south-west_stereo-BRUVs","IO328","BRUV",15.6534962677034
"2020-10_south-west_stereo-BRUVs","IO329","BRUV",25.7355023887263
"2020-10_south-west_stereo-BRUVs","IO330","BRUV",24.3681940252294
"2020-10_south-west_stereo-BRUVs","IO331","BRUV",25.24686918031
"2020-10_south-west_stereo-BRUVs","IO332","BRUV",26.4554849131098
"2020-10_south-west_stereo-BRUVs","IO333","BRUV",28.0377049376134
"2020-10_south-west_stereo-BRUVs","IO334","BRUV",21.3980419411213
"2020-10_south-west_stereo-BRUVs","IO335","BRUV",20.0582499397026
"2020-10_south-west_stereo-BRUVs","IO336","BRUV",16.152260403688
"2020-10_south-west_stereo-BRUVs","IO337","BRUV",15.8413516336796
"2020-10_south-west_stereo-BRUVs","IO338","BRUV",6.64466350596188
"2020-10_south-west_stereo-BRUVs","IO339","BRUV",10.7300748731609
"2020-10_south-west_stereo-BRUVs","IO34","BRUV",13.5604913107586
"2020-10_south-west_stereo-BRUVs","IO343","BRUV",34.6014058417458
"2020-10_south-west_stereo-BRUVs","IO344","BRUV",30.9912457329848
"2020-10_south-west_stereo-BRUVs","IO349","BRUV",36.5606436822005
"2020-10_south-west_stereo-BRUVs","IO350","BRUV",35.9026915118553
"2020-10_south-west_stereo-BRUVs","IO351","BRUV",36.6530059066946
"2020-10_south-west_stereo-BRUVs","IO352","BRUV",36.4969342688757
"2020-10_south-west_stereo-BRUVs","IO353","BRUV",15.7182636234787
"2020-10_south-west_stereo-BRUVs","IO354","BRUV",16.2728660201656
"2020-10_south-west_stereo-BRUVs","IO355","BRUV",10.2820944459993
"2020-10_south-west_stereo-BRUVs","IO356","BRUV",11.0671177289888
"2020-10_south-west_stereo-BRUVs","IO357","BRUV",12.0231363223587
"2020-10_south-west_stereo-BRUVs","IO36","BRUV",28.0635743359904
"2020-10_south-west_stereo-BRUVs","IO361","BRUV",23.0206476866972
"2020-10_south-west_stereo-BRUVs","IO363","BRUV",22.1036550263438
"2020-10_south-west_stereo-BRUVs","IO364","BRUV",27.9285758217994
"2020-10_south-west_stereo-BRUVs","IO365","BRUV",22.1763767895113
"2020-10_south-west_stereo-BRUVs","IO369","BRUV",37.0776010530578
"2020-10_south-west_stereo-BRUVs","IO37","BRUV",28.3167247082184
"2020-10_south-west_stereo-BRUVs","IO370","BRUV",31.7780193178535
"2020-10_south-west_stereo-BRUVs","IO372","BRUV",32.0484006776194
"2020-10_south-west_stereo-BRUVs","IO374","BRUV",22.5642354278759
"2020-10_south-west_stereo-BRUVs","IO377","BRUV",26.3762019241746
"2020-10_south-west_stereo-BRUVs","IO378","BRUV",32.4649146327726
"2020-10_south-west_stereo-BRUVs","IO379","BRUV",30.3606757648558
"2020-10_south-west_stereo-BRUVs","IO4","BRUV",22.3396920480955
"2020-10_south-west_stereo-BRUVs","IO40","BRUV",28.4756731674858
"2020-10_south-west_stereo-BRUVs","IO46","BRUV",27.2041368655902
"2020-10_south-west_stereo-BRUVs","IO47","BRUV",27.0320823537228
"2020-10_south-west_stereo-BRUVs","IO49","BRUV",27.3906325428681
"2020-10_south-west_stereo-BRUVs","IO5","BRUV",22.6036704311771
"2020-10_south-west_stereo-BRUVs","IO58","BRUV",25.1904118097998
"2020-10_south-west_stereo-BRUVs","IO59","BRUV",25.6328698186981
"2020-10_south-west_stereo-BRUVs","IO62","BRUV",25.9340669484138
"2020-10_south-west_stereo-BRUVs","IO64","BRUV",9.11628661045708
"2020-10_south-west_stereo-BRUVs","IO65","BRUV",9.71049887277811
"2020-10_south-west_stereo-BRUVs","IO66","BRUV",10.5205761414818
"2020-10_south-west_stereo-BRUVs","IO71","BRUV",26.9743424768972
"2020-10_south-west_stereo-BRUVs","IO72","BRUV",14.2834491440494
"2020-10_south-west_stereo-BRUVs","IO73","BRUV",12.9161711283196
"2020-10_south-west_stereo-BRUVs","IO74","BRUV",13.5701631006522
"2020-10_south-west_stereo-BRUVs","IO75","BRUV",13.5391640890201
"2020-10_south-west_stereo-BRUVs","IO80","BRUV",14.8597130262219
"2020-10_south-west_stereo-BRUVs","IO81","BRUV",15.1524020708847
"2020-10_south-west_stereo-BRUVs","IO91","BRUV",14.5720746378402
"2020-10_south-west_stereo-BRUVs","IO92","BRUV",15.4360760184471
"2020-10_south-west_stereo-BRUVs","IO95","BRUV",28.0947496844467
"2020-10_south-west_stereo-BRUVs","IO96","BRUV",28.4165593216684
"2020-10_south-west_stereo-BRUVs","IO98","BRUV",28.7417122530539
"2020-10_south-west_stereo-BRUVs","IOC04","BRUV",24.7623006949867
"2020-10_south-west_stereo-BRUVs","IOC05","BRUV",10.9928831101881
"2020-10_south-west_stereo-BRUVs","IO215","BRUV",10.5615823136522
"2020-10_south-west_stereo-BRUVs","IOCP11-1","BRUV",27.1419268119541
"2020-10_south-west_stereo-BRUVs","IOCP11-2","BRUV",27.5570730580396
"2020-10_south-west_stereo-BRUVs","IOCP2311","BRUV",36.0411061857806
"2020-10_south-west_stereo-BRUVs","IOREDO344","BRUV",30.9912457329848
"2020-10_south-west_BOSS","FH92","BOSS",10.8505719253068
"2020-10_south-west_BOSS","FH61","BOSS",11.578769027801
"2020-10_south-west_BOSS","FH27","BOSS",11.0110551251609
"2020-10_south-west_BOSS","FH17","BOSS",10.6320756143162
"2020-10_south-west_BOSS","FH56","BOSS",11.5957164257674
"2020-10_south-west_BOSS","FH96","BOSS",14.8669020236878
"2020-10_south-west_BOSS","FH60","BOSS",16.0512337730384
"2020-10_south-west_BOSS","FH26","BOSS",15.5716065841887
"2020-10_south-west_BOSS","FH110","BOSS",16.317306132419
"2020-10_south-west_BOSS","FH48","BOSS",17.4760409181971
"2020-10_south-west_BOSS","FH21","BOSS",18.0104032575963
"2020-10_south-west_BOSS","FH18","BOSS",17.0807525188706
"2020-10_south-west_BOSS","FH106","BOSS",17.617733364429
"2020-10_south-west_BOSS","FH57","BOSS",18.0328350076796
"2020-10_south-west_BOSS","FH34","BOSS",12.5186508606482
"2020-10_south-west_BOSS","FH7","BOSS",13.050975961006
"2020-10_south-west_BOSS","FH20","BOSS",13.5649256604489
"2020-10_south-west_BOSS","FH93","BOSS",14.2941237717045
"2020-10_south-west_BOSS","FH44","BOSS",15.0056101303072
"2020-10_south-west_BOSS","FH14","BOSS",14.8652139625561
"2020-10_south-west_BOSS","FH95","BOSS",13.8203621782967
"2020-10_south-west_BOSS","FH62","BOSS",14.2966364489026
"2020-10_south-west_BOSS","FH30","BOSS",13.4100108694109
"2020-10_south-west_BOSS","261","BOSS",6.62171078977328
"2020-10_south-west_BOSS","338","BOSS",6.64082795025966
"2020-10_south-west_BOSS","260","BOSS",7.2138515774545
"2020-10_south-west_BOSS","259","BOSS",6.86705318658771
"2020-10_south-west_BOSS","258","BOSS",7.61176937914537
"2020-10_south-west_BOSS","FH10","BOSS",9.66882174197443
"2020-10_south-west_BOSS","FH111","BOSS",10.3591214488087
"2020-10_south-west_BOSS","130","BOSS",10.6279504599191
"2020-10_south-west_BOSS","152","BOSS",11.3160435438378
"2020-10_south-west_BOSS","134","BOSS",11.984101205839
"2020-10_south-west_BOSS","133","BOSS",11.5008986560551
"2020-10_south-west_BOSS","132","BOSS",11.0402535293065
"2020-10_south-west_BOSS","FH77","BOSS",10.5991333994051
"2020-10_south-west_BOSS","FH52","BOSS",9.4280095598611
"2020-10_south-west_BOSS","244","BOSS",7.95521636726939
"2020-10_south-west_BOSS","245","BOSS",8.52387189760782
"2020-10_south-west_BOSS","64","BOSS",9.11417223926022
"2020-10_south-west_BOSS","C01","BOSS",9.79999108969117
"2020-10_south-west_BOSS","65","BOSS",9.7082957769141
"2020-10_south-west_BOSS","272","BOSS",16.4632275431477
"2020-10_south-west_BOSS","337","BOSS",15.844790965593
"2020-10_south-west_BOSS","273","BOSS",15.673572714201
"2020-10_south-west_BOSS","328","BOSS",15.6505124424125
"2020-10_south-west_BOSS","269","BOSS",16.3386318902946
"2020-10_south-west_BOSS","145","BOSS",15.4232774305997
"2020-10_south-west_BOSS","147","BOSS",14.7606333360591
"2020-10_south-west_BOSS","158","BOSS",15.9098502998098
"2020-10_south-west_BOSS","146","BOSS",15.7260349762508
"2020-10_south-west_BOSS","157","BOSS",15.5632796363576
"2020-10_south-west_BOSS","OMR1","BOSS",3.95246580661132
"2020-10_south-west_BOSS","OMR2","BOSS",4.15632359878954
"2020-10_south-west_BOSS","OMR3","BOSS",4.1765672463422
"2020-10_south-west_BOSS","OMR4","BOSS",4.30126224217677
"2020-10_south-west_BOSS","216","BOSS",10.4670199461026
"2020-10_south-west_BOSS","235","BOSS",12.2962766060126
"2020-10_south-west_BOSS","217","BOSS",11.038345311947
"2020-10_south-west_BOSS","215","BOSS",10.7470557927754
"2020-10_south-west_BOSS","356","BOSS",10.5611404437653
"2020-10_south-west_BOSS","218","BOSS",11.0682090459141
"2020-10_south-west_BOSS","102","BOSS",11.2798213169246
"2020-10_south-west_BOSS","100","BOSS",11.6126928521206
"2020-10_south-west_BOSS","119","BOSS",12.1896346102607
"2020-10_south-west_BOSS","101","BOSS",12.4811976847534
"2020-10_south-west_BOSS","236","BOSS",13.1431849156697
"2020-10_south-west_BOSS","237","BOSS",11.8518001365313
"2020-10_south-west_BOSS","C02","BOSS",11.2923926108606
"2020-10_south-west_BOSS","235REDO","BOSS",12.0697275976205
"2020-10_south-west_BOSS","239","BOSS",12.2962766060126
"2020-10_south-west_BOSS","91","BOSS",12.4923448673577
"2020-10_south-west_BOSS","80","BOSS",14.5714605829764
"2020-10_south-west_BOSS","81","BOSS",14.8590312258165
"2020-10_south-west_BOSS","92","BOSS",15.1518175235042
"2020-10_south-west_BOSS","210","BOSS",15.4354255593618
"2020-10_south-west_BOSS","336","BOSS",15.5698765185301
"2020-10_south-west_BOSS","195","BOSS",16.1500781304035
"2020-10_south-west_BOSS","199","BOSS",16.7473272276969
"2020-10_south-west_BOSS","16","BOSS",16.0147495621313
"2020-10_south-west_BOSS","17","BOSS",14.5870284438121
"2020-10_south-west_BOSS","34","BOSS",13.3547709166247
