"","campaignid","sample","dataset","planned.or.exploratory","latitude","longitude","date","time","location","site","depth","observer","successful.count","successful.length","raw.hdd.number","con.hdd.number","method","commonwealth.zone","state.zone","status","longitude.1","latitude.1","xy","ga.depth","tri","tpi","roughness","slope","aspect","detrended","lineartrend"
"19","2020-06_south-west_stereo-BRUVs","20",NA,"MBH",-34.130219,114.820233,"20200603","08:16","South-west","c8",51.7,"Hayley","Yes","No","1",NA,"BRUV","National Park Zone",NA,"No-take",114.820233,-34.130219,TRUE,49.4728956602927,0.530061161555098,-0.263552113151633,1.537740611785,0.00277209096250667,1.1725034677911,-18.8424014942096,68.3152996822592
"20","2020-06_south-west_stereo-BRUVs","21",NA,"MBH",-34.128151,114.817448,"20200603","08:24","South-west","c8",52.4,"Hayley","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.817448,-34.128151,TRUE,51.2711266766462,0.860219354356636,-0.155109385595099,2.66972267945013,0.00480282017186198,1.48939508587816,-21.7962926269651,73.0674205388891
"21","2020-06_south-west_stereo-BRUVs","22",NA,"MBH",-34.126271,114.819552,"20200603","08:32","South-west","c8",51.9,"Hayley","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.819552,-34.126271,TRUE,50.2693569439015,0.712069859141947,-0.0507280553245091,1.96092599795701,0.00408590654547554,1.52966768015245,-19.994343976441,70.2637011975858
"22","2020-06_south-west_stereo-BRUVs","23",NA,"MBH",-34.124217,114.817017,"20200603","08:38","South-west","c8",51.3,"Hayley","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.817017,-34.124217,TRUE,51.2694213931432,0.848716912461532,-0.0909480874891768,2.42117403765478,0.00493350744769922,1.5337937073768,-20.9484518570453,72.2178719184878
"23","2020-06_south-west_stereo-BRUVs","24",NA,"MBH",-34.118739,114.826402,"20200603","08:47","South-west","c7",49.8,"Hayey","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.826402,-34.118739,TRUE,48.0783255736673,0.371570596809092,-0.0871889408590956,1.41876614109232,0.00188762083803474,1.08310577882675,-14.1424996411355,62.2208259138098
"24","2020-06_south-west_stereo-BRUVs","25",NA,"MBH",-34.116829,114.828432,"20200603","08:54","South-west","c7",48.4,"Hayley","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.828432,-34.116829,TRUE,47.4919724285844,0.372661638254054,-0.071782052509341,1.17377682166051,0.00194735436240165,1.15963549684901,-12.1936590364698,59.6856311630091
"25","2020-06_south-west_stereo-BRUVs","26",NA,"MBH",-34.120881,114.828907,"20200603","09:02","South-west","c7",48.4,"Hayley","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.828907,-34.120881,TRUE,47.8962938290535,0.33012484242824,0.0358758289488868,1.03125837903766,0.00196371791391571,1.43260838065791,-12.3406794603813,60.2369737852719
"26","2020-06_south-west_stereo-BRUVs","27",NA,"MBH",-34.121824,114.832898,"20200603","10:19","South-west","c7",47.8,"Hayley","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.832898,-34.121824,TRUE,46.9199326268247,0.332694234234719,-0.0741502835842598,1.12515109729754,0.00189267206975926,1.29944757741467,-8.81202244088021,55.7319547429899
"27","2020-06_south-west_stereo-BRUVs","28",NA,"MBH",-34.112916,114.852137,"20200603","10:27","South-west","c6",44.7,"Hayley","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.852137,-34.112916,TRUE,43.741384001355,0.330874819898297,0.146063355255329,1.00012850900219,0.0016756921788796,1.9252898102106,2.96992487426335,40.7714597243159
"28","2020-06_south-west_stereo-BRUVs","29",NA,"MBH",-34.111084,114.855648,"20200603","10:31","South-west","c6",43,"Hayley","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.855648,-34.111084,TRUE,42.9610071880467,0.280934069712981,0.0534834359495225,1.14045744893073,0.00150291342651337,0.839564069618546,5.87781189540818,37.0831953969388
"29","2020-06_south-west_stereo-BRUVs","30",NA,"MBH",-34.112094,114.85946,"20200603","10:37","South-west","c6",42.9,"Hayley","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.85946,-34.112094,TRUE,42.8419641078156,0.306593287125831,0.173335230494023,0.884800234902958,0.00143240840074117,0.487076020423741,7.49830665833082,35.3436566088435
"30","2020-06_south-west_stereo-BRUVs","31",NA,"MBH",-34.116007,114.860738,"20200603","10:42","South-west","c6",44.4,"Hayley","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.860738,-34.116007,TRUE,42.8106058178063,0.242667280755019,0.0320103251200705,0.830245676540637,0.00107523718965834,2.15835028704958,9.16800630788943,33.6425982015705
"31","2020-06_south-west_stereo-BRUVs","32",NA,"MBH",-34.130076,114.86109,"20200603","10:49","South-west","c5",43.2,"Hayley","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.86109,-34.130076,TRUE,43,0.054408277122981,-0.05217310508695,0.337249006392517,0.000326607365346743,1.48588052168132,8.87719456602785,34.1228051490207
"32","2020-06_south-west_stereo-BRUVs","33",NA,"MBH",-34.133067,114.8627,"20200603","10:54","South-west","c5",43.6,"Hayley","Yes","No","1",NA,"BRUV","National Park Zone",NA,"No-take",114.8627,-34.133067,TRUE,43,0.0309805160057769,0.0309805160057791,0.232576830185186,0.000173045000512423,2.36794298587424,10.2019380577213,32.7980627664731
"33","2020-06_south-west_stereo-BRUVs","34",NA,"MBH",-34.131334,114.866053,"20200603","12:18","South-west","c5",42.7,"Hayley","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.866053,-34.131334,TRUE,42.9912301025805,0.0927593990178172,0.0839895015983251,0.476496761048183,0.000503894251772612,1.00108912007613,12.1157439538773,30.8754857339112
"34","2020-06_south-west_stereo-BRUVs","35",NA,"MBH",-34.134801,114.869348,"20200603","12:23","South-west","c5",43.8,"Hayley","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.869348,-34.134801,TRUE,42.9311464756085,0.331472654609738,0.295376867754685,0.814882649475233,0.00153841462081906,1.90170100066742,13.4899464231196,29.441199979023
"35","2020-06_south-west_stereo-BRUVs","36",NA,"MBH",-34.130484,114.878263,"20200603","12:29","South-west","c4",42.2,"Hayey","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.878263,-34.130484,TRUE,41.0430297773658,0.255743078261055,-0.222781836778752,0.718135643592583,0.001180799364019,1.74725933850528,17.6371084413445,23.4059213462218
"36","2020-06_south-west_stereo-BRUVs","37",NA,"MBH",-34.126354,114.878937,"20200603","12:34","South-west","c4",41.2,"Hayley","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.878937,-34.126354,TRUE,41.7003521290757,0.343657240960444,0.153043394282618,0.960688769343179,0.00173396805048594,1.97361524738523,18.43147746037,23.268874370304
"37","2020-06_south-west_stereo-BRUVs","38",NA,"MBH",-34.127912,114.883938,"20200603","12:39","South-west","c4",41.8,"Hayley","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.883938,-34.127912,TRUE,41,0.033909749583937,-0.0339097495839351,0.221705602174891,0.000202845537533575,3.7036899992108,20.1308975653786,20.8691024346214
"38","2020-06_south-west_stereo-BRUVs","39",NA,"MBH",-34.132294,114.884797,"20200603","12:42","South-west","c4",42.2,"Hayley","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.884797,-34.132294,TRUE,41,0.0366066517186771,-0.0366066517186766,0.266838159035466,0.000204074843415411,4.99779152122679,20.0768813511571,20.9231186488429
"39","2020-06_south-west_stereo-BRUVs","40",NA,"MBH",-34.133669,114.880443,"20200603","12:46","South-west","c4",41.2,"Hayley","Yes","Yes","1",NA,"BRUV","National Park Zone",NA,"No-take",114.880443,-34.133669,TRUE,41,0.184247085999588,-0.184247085999585,0.57508454089463,0.000833406902923029,4.06863049799827,18.7628797044988,22.2371202955012
"40","2020-10_south-west_stereo-BRUVs","FH10","FH","MBH",-33.98618897,114.8863721,"20201013","12:32:00","South-west","C.FH.24",42.9,"Hayley","Yes","Yes","RAW2","CON1/CON2","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8863721,-33.98618897,TRUE,42,0.006756834999707,0.00675683499970439,0.054054679997654,3.80867152613927e-05,2.6042681404655,8.62077799185738,33.3792230489457
"41","2020-10_south-west_stereo-BRUVs","FH102","FH","MBH",-33.68868897,114.9288721,"20201017","6:42:00","South-west","C.FH.3",44.1,"Daphne","Yes","Yes","RAW1","BU1","BRUV",NA,"Injidup Sanctuary Zone","No-take",114.9288721,-33.68868897,TRUE,44.1478398413805,0.352679699610641,-0.238670645714107,0.948443413386352,0.00150306529773911,2.83707503253522,17.4875325206639,26.6603078304633
"42","2020-10_south-west_stereo-BRUVs","FH106","FH","MBH",-33.78868897,114.8163721,"20201012","13:16:00","South-west","C.FH.12",47.1,"Hayley","Yes","Yes","RAW2","CON1/CON2","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8163721,-33.78868897,TRUE,44.9331248564971,0.483360172580676,0.103030457863326,2.02453393977063,0.00235864507951711,3.35954499139401,-13.6150491913873,58.5481745609171
"43","2020-10_south-west_stereo-BRUVs","FH108","FH","MBH",-33.76118897,114.9238721,"20201017","9:32:00","South-west","C.FH.9",44.7,"Daphne","Yes","Yes","RAW1","BU1","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.9238721,-33.76118897,TRUE,44.2386554184215,0.270474332869203,-0.0316849273379928,0.842481673896598,0.00128358223631939,0.358046167083627,23.5365442252569,20.7021109178115
"44","2020-10_south-west_stereo-BRUVs","FH109","FH","MBH",-33.91618897,114.9088721,"20201029","13:04:00","South-west","C.FH.20",45.9,"Rachel","Yes","Yes","RAW4","CON3","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.9088721,-33.91618897,TRUE,44.2178653754302,0.316204313090899,-0.160680743435541,0.980618624807708,0.00164838044410056,4.37428324942723,14.9696606276997,29.2482051505709
"45","2020-10_south-west_stereo-BRUVs","FH11","FH","MBH",-33.89868897,114.9388721,"20201029","14:48:00","South-west","C.FH.18",42.3,"Rachel","Yes","Yes","RAW4","CON3","BRUV",NA,NA,"Fished",114.9388721,-33.89868897,TRUE,37.6425482799479,2.03284263571068,-0.874416636702933,6.04708920926135,0.00981932069476737,2.02240763882798,8.22709314644049,29.4154554259364
"46","2020-10_south-west_stereo-BRUVs","FH110","FH","MBH",-33.80868897,114.8213721,"20201012","15:06:00","South-west","C.FH.13",44.7,"Daphne","Yes","Yes","RAW2",NA,"BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8213721,-33.80868897,TRUE,44.9200935361772,0.544465929849072,-0.286196446549113,1.49848747047723,0.00241472636081976,1.34646433413004,-10.9486046501389,55.868697054577
"47","2020-10_south-west_stereo-BRUVs","FH111","FH","MBH",-33.98618897,114.8788721,"20201013","12:28:00","South-west","C.FH.24",41.4,"Daphne","Yes","Yes","RAW2",NA,"BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8788721,-33.98618897,TRUE,41.653535089823,0.305802640699447,0.0230834592123874,0.919811327881503,0.00158431216012903,4.99545898907723,6.30709993136434,35.3464357721697
"48","2020-10_south-west_stereo-BRUVs","FH113","FH","MBH",-33.72368897,114.7963721,"20201012","12:41:00","South-west","C.FH.7",45,"Daphne","Yes","No","RAW2","CON1/CON2","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.7963721,-33.72368897,TRUE,45,0.0581926492255236,0.0581926492255224,0.228794850268711,0.000289976709034235,3.01739166035719,-25.4543947510186,70.4543931915136
"49","2020-10_south-west_stereo-BRUVs","FH12","FH","MBH",-33.91868897,114.8963721,"20201029","12:46:00","South-west","C.FH.21",46.1,"Rachel","Yes","Yes","RAW4","CON3","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8963721,-33.91868897,TRUE,43.0548561616768,0.418095128467539,-0.0135515614419729,1.50497074425012,0.00209374417859243,4.12997700775276,12.6155349109463,30.4393215133387
"50","2020-10_south-west_stereo-BRUVs","FH14","FH","MBH",-33.76618897,114.8713721,"20201017","11:24:00","South-west","C.FH.10",44.4,"Daphne","Yes","No","RAW1","CON1/CON2","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8713721,-33.76618897,TRUE,43.7523848786321,0.378827839647978,0.191482579059191,0.994785332854619,0.00215228957091536,4.6919632056698,13.0566236187999,30.6957607147346
"51","2020-10_south-west_stereo-BRUVs","FH15","FH","MBH",-33.68868897,114.8063721,"20201012","10:29:00","South-west","C.FH.4",48,"Daphne","Yes","Yes","RAW2",NA,"BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8063721,-33.68868897,TRUE,45.109049874882,0.457076851105353,-0.0586648279005531,1.88563073235327,0.00248315808486885,5.49337950915617,-20.476733140423,65.5857810258977
"52","2020-10_south-west_stereo-BRUVs","FH16","FH","MBH",-33.90118897,114.8563721,"20201013","8:02:00","South-west","C.FH.19",43.1,"Hayley","Yes","check calibration","RAW2","CON1/CON2","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8563721,-33.90118897,TRUE,43,0.0185012556253319,0.01850125562533,0.104637333911344,0.00010395594488116,1.71165462155414,1.86727450719339,41.1327266056984
"53","2020-10_south-west_stereo-BRUVs","FH17","FH","MBH",-33.83368897,114.8763721,"20201012","15:35:00","South-west","C.FH.14",42.9,"Daphne","Yes","Yes","RAW2",NA,"BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8763721,-33.83368897,TRUE,43,5.53182781942677e-15,-3.2126913145605e-15,1.4210854715202e-14,1.72642151186269e-17,1.27937385819383,11.7887235099062,31.2112768260726
"54","2020-10_south-west_stereo-BRUVs","FH18","FH","MBH",-33.79118897,114.8213721,"20201012","13:19:00","South-west","C.FH.12",43.5,"Daphne","Yes","Yes","RAW2","BU1","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8213721,-33.79118897,TRUE,44.8715560284219,0.668782957444546,0.290492708568794,2.33275733341877,0.00279668821823197,0.864577952734793,-10.7741932586851,55.6457474256114
"55","2020-10_south-west_stereo-BRUVs","FH2","FH","MBH",-33.91868897,114.8913721,"20201029","12:43:00","South-west","C.FH.21",43.9,"Daphne","Yes","No","RAW4","CON3","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8913721,-33.91868897,TRUE,42.6728025258831,0.336526114066759,-0.00585958254618019,0.889101583097209,0.00105833597273097,2.8211828097645,11.4805717094697,31.192231066485
"56","2020-10_south-west_stereo-BRUVs","FH20","FH","MBH",-33.78618897,114.8738721,"20201017","11:40:00","South-west","C.FH.11",43.1,"Daphne","Yes","Yes","RAW1","BU1","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8738721,-33.78618897,TRUE,43.7131126752388,0.314661050349528,0.0798055243773508,0.930816662290726,0.00168424316121518,4.3179485596119,13.6759906934602,30.0371222596506
"57","2020-10_south-west_stereo-BRUVs","FH21","FH","MBH",-33.79368897,114.8088721,"20201012","13:26:00","South-west","C.FH.12",45,"Daphne","Yes","Yes","RAW2",NA,"BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8088721,-33.79368897,TRUE,44.8990785052144,0.366011139515093,0.107114903592327,1.19526756451331,0.00172138223032079,0.699659837290762,-18.0892435429614,62.9883230116686
"58","2020-10_south-west_stereo-BRUVs","FH23","FH","MBH",-33.94618897,114.8288721,"20201013","9:51:00","South-west","C.FH.22",44.2,"Daphne","Yes","Yes","RAW2",NA,"BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8288721,-33.94618897,TRUE,43.9967558810793,0.221485278681103,0.00233648678634827,1.53045738446678,0.000748563400984017,2.72417104693486,-12.7904492896594,56.7872049480076
"59","2020-10_south-west_stereo-BRUVs","FH24","FH","MBH",-33.66868897,114.8438721,"20201012","7:55:00","South-west","C.FH.1",47.6,"Brooke Gibbons","Yes","Yes","RAW2",NA,"BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8438721,-33.66868897,TRUE,44.9730391039051,0.27955463079347,0.0380041318309574,1.39795465062816,0.000903289779805603,4.75727349520771,-3.60421958825243,48.5772591753792
"60","2020-10_south-west_stereo-BRUVs","FH25","FH","MBH",-33.87868897,114.8163721,"20201013","7:34:00","South-west","C.FH.16",45.4,"Hayley","Yes","Yes","RAW2","CON1/CON2","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8163721,-33.87868897,TRUE,45,0.246403871529363,-0.246403871529364,0.889585262335952,0.00131636617921716,2.59002184955192,-15.5349819054246,60.5349812194113
"61","2020-10_south-west_stereo-BRUVs","FH26","FH","MBH",-33.81118897,114.8288721,"20201012","15:10:00","South-west","C.FH.13",44.1,"Daphne","Yes","check calibration","RAW2","BU1","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8288721,-33.81118897,TRUE,43.9400236822071,0.413020203944975,-0.220303166328604,1.64311536944656,0.00193710897391228,0.984305550349793,-7.73246926994161,51.6724933171918
"62","2020-10_south-west_stereo-BRUVs","FH27","FH","MBH",-33.83618897,114.8713721,"20201012","15:39:00","South-west","C.FH.14",42.9,"Daphne","Yes","Yes","RAW2","BU1","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8713721,-33.83618897,TRUE,43,0.00110546410683962,-0.00110546410683185,0.00884371285468167,6.23124538427955e-06,4.21947224111543,10.0533699619507,32.9466303244645
"63","2020-10_south-west_stereo-BRUVs","FH28","FH","MBH",-33.76368897,114.9338721,"20201017","9:24:00","South-west","C.FH.9",44.7,"Daphne","Yes","Yes","RAW1",NA,"BRUV",NA,NA,"Fished",114.9338721,-33.76368897,TRUE,44,0.0282547898567698,-0.0280528377091859,0.213633608873117,0.000177169378695905,1.03275257687215,23.2488255459989,20.7511744540011
"64","2020-10_south-west_stereo-BRUVs","FH30","FH","MBH",-33.75118897,114.8888721,"20201017","11:12:00","South-west","C.FH.8",46.2,"Daphne","Yes","Yes","RAW1",NA,"BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8888721,-33.75118897,TRUE,45.6018092942939,0.379118187867335,0.0652753307256857,0.987570550629153,0.00187484473196093,4.98366309792818,20.0858795260727,25.5159300646552
"65","2020-10_south-west_stereo-BRUVs","FH31","FH","MBH",-33.67368897,114.8238721,"20201012","8:27:00","South-west","C.FH.2",45.4,"Daphne","Yes","Yes","RAW2","BU1","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8238721,-33.67368897,TRUE,44.2447034142034,0.337238195982247,-0.0366656506669825,0.999935200060064,0.00170777129534393,1.97575023688757,-13.2901787034631,57.5348800318086
"66","2020-10_south-west_stereo-BRUVs","FH32","FH","MBH",-33.69618897,114.9463721,"20201017","8:50:00","South-west","C.FH.5",42.9,"Daphne","Yes","No","RAW1","CON1/CON2","BRUV",NA,"Injidup Sanctuary Zone","No-take",114.9463721,-33.69618897,TRUE,42.5518502936703,0.690101580476998,-0.00253375488281765,2.13889223079418,0.00234763514866849,3.84215320320997,15.536575213344,27.0152748508908
"67","2020-10_south-west_stereo-BRUVs","FH33","FH","MBH",-33.70868897,114.8263721,"20201012","10:54:00","South-west","C.FH.6",42.3,"Daphne","Yes","No","RAW2",NA,"BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8263721,-33.70868897,TRUE,43.9397474896539,0.297322867344459,0.153001446005752,0.975770988314664,0.000829560081165699,1.65049407370594,-10.2202534407599,54.1600003405631
"68","2020-10_south-west_stereo-BRUVs","FH34","FH","MBH",-33.78618897,114.8838721,"20201017","11:51:00","South-west","C.FH.11",44.8,"Daphne","Yes","Yes","RAW1","BU1","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8838721,-33.78618897,TRUE,44.9299471044288,0.244437160168985,0.171943439145288,0.809630138068908,0.00125561098948053,5.04839141927691,18.0395126627489,26.8904340571625
"69","2020-10_south-west_stereo-BRUVs","FH35","FH","MBH",-33.88368897,114.9313721,"20201029","15:09:00","South-west","C.FH.17",45.2,"Rachel","Yes","Yes","RAW4","CON3","BRUV",NA,NA,"Fished",114.9313721,-33.88368897,TRUE,44.8309378707402,0.543137294050875,0.21583622995864,1.59385582004585,0.00266047754538955,1.5117218312079,17.0442752552512,27.7866617566372
"70","2020-10_south-west_stereo-BRUVs","FH37","FH","MBH",-33.71118897,114.8138721,"20201012","11:03:00","South-west","C.FH.6",44.2,"Daphne","Yes","Yes","RAW2","BU5.5","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8138721,-33.71118897,TRUE,45,4.72481387784351e-15,-2.41180422211185e-15,1.40756470671503e-14,2.10940982322948e-17,1.79208138449285,-15.8796327721979,60.8796324666383
